Employee_ID,Effective_Date,Salary_Grade,Stock_Options,Last_Promotion_Date,Base_Salary,Bonus,Total_Compensation
E-00242,2018-10-24 02:15:59.175645378,B,224,2021-03-11,13586675.483091902,2430049.7100869156,16240725.193178818
E-00243,2022-03-25 11:59:19.881558478,B,685,2019-05-02,13286463.03065161,2229033.1125424635,16200496.143194074
E-00244,2014-01-07 10:52:30.592624649,A,871,2019-11-13,15623960.248269742,1071585.1457383537,17566545.394008096
E-00245,2019-01-06 14:23:30.760254259,B,859,2022-09-03,16554200.831535274,2523194.654856042,19936395.486391317
E-00246,2019-09-30 06:55:48.841991128,C,83,2019-07-27,23269576.2625373,3118559.7628154396,26471136.02535274
E-00247,2021-06-24 02:32:36.418123639,C,126,2021-03-19,17112350.188825786,2271288.626610438,19509638.815436225
E-00248,2015-07-16 05:08:53.601551815,D,86,2023-03-28,16842118.76564921,3576561.4099630243,20504680.175612234
E-00249,2023-09-23 15:33:17.320252967,C,811,2023-06-06,20023964.439838137,1801553.193924296,22636517.633762434
E-00250,2023-05-15 02:15:55.905691173,D,713,2021-01-24,19488721.41902938,4169275.9763043146,24370997.395333696
E-00251,2016-10-22 16:04:15.824073249,A,902,2022-09-17,14262505.580795476,945050.5009651165,16109556.081760593
E-00252,2022-12-31 13:33:17.704189980,D,363,2022-11-06,23122259.09279986,4837678.642089724,28322937.734889586
E-00253,2021-04-29 05:09:36.252519084,E,865,2023-03-16,39058354.79069058,6640503.392887938,46563858.18357851
E-00254,2021-05-27 02:16:55.777360047,B,754,2022-10-26,12335367.733658256,1454784.1365795513,14544151.870237807
E-00255,2022-01-20 08:17:55.760905190,B,551,2019-01-21,13123311.895471413,2158321.4133749637,15832633.308846377
E-00256,2022-09-23 11:50:00.711612349,B,939,2020-06-09,14923337.787025664,2469091.607703746,18331429.39472941
E-00257,2021-02-03 05:54:38.479246660,D,380,2023-07-05,29711279.7302425,5443597.670689288,35534877.40093178
E-00258,2021-12-21 03:42:26.915643621,A,890,2019-01-28,13614586.249622168,750846.7881800602,15255433.037802229
E-00259,2019-06-18 14:43:00.266177202,D,951,2023-08-27,21765397.10560408,4381632.6617784975,27098029.767382577
E-00260,2020-06-03 02:48:01.588208621,C,629,2019-09-27,15634787.139631877,1828688.8671579333,18092476.00678981
E-00261,2022-11-27 07:39:27.914876717,A,256,2019-05-13,13297848.42101399,721600.732562398,14275449.153576389
E-00262,2014-11-10 20:45:47.752235498,D,283,2022-02-18,13816375.043503296,4964553.168065145,19063928.21156844
E-00263,2023-02-13 19:59:56.670002793,A,496,2023-07-14,12725311.244502338,1259747.7007887592,14481058.945291096
E-00264,2024-05-16 04:57:48.943011524,D,250,2021-08-14,20391884.319770183,3639195.9758960577,24281080.29566624
E-00265,2011-06-25 09:15:07.037723985,A,118,2021-11-24,13465280.154431159,983856.6839782835,14567136.838409442
E-00266,2018-01-24 01:12:53.486228188,A,690,2022-05-14,10237785.700947078,1323191.7006677487,12250977.401614826
E-00267,2018-12-04 10:45:45.674995843,C,810,2019-05-06,18557370.374485057,3271520.9350928008,22638891.309577856
E-00268,2023-05-10 05:05:13.351049634,C,177,2021-07-07,14515464.943849932,3242034.0140124466,17934498.957862377
E-00269,2010-12-04 05:56:29.489787346,E,307,2022-09-21,30383137.808004856,5120589.933890711,35810727.741895564
E-00270,2015-09-30 07:55:11.408102517,E,128,2021-10-11,26257386.23582517,6914031.353866786,33299417.589691956
E-00271,2020-03-02 10:05:00.632992501,B,192,2019-11-07,14845114.583123192,2078632.8293950951,17115747.41251829
E-00272,2019-04-28 19:57:25.945726774,B,144,2023-04-11,15603297.140144903,2420261.7584030447,18167558.898547947
E-00273,2012-01-03 06:43:57.539511629,A,813,2021-03-11,13236057.42196724,1028207.3311645128,15077264.753131753
E-00274,2020-09-22 14:48:41.289186778,E,360,2023-06-14,24059842.582162432,4559992.609004597,28979835.19116703
E-00275,2022-12-06 10:25:23.571392507,A,160,2023-09-01,11476067.127362894,898464.0435068676,12534531.170869762
E-00276,2016-09-14 23:43:46.622025329,B,380,2022-01-30,18568411.46677392,1508956.8739452031,20457368.340719122
E-00277,2020-02-28 02:56:10.211055356,B,396,2021-09-27,17369700.240113623,1843429.793325306,19609130.03343893
E-00278,2016-08-10 05:45:58.157059843,A,724,2023-08-06,14676230.432895362,1317274.7760318033,16717505.208927166
E-00279,2017-09-10 06:38:50.988713431,C,827,2020-08-27,11789091.72873585,2817878.408653681,15433970.13738953
E-00280,2015-10-07 01:37:12.881362866,D,101,2022-07-14,30210075.800681844,4807853.671474108,35118929.47215595
E-00281,2019-02-20 04:32:54.181967412,A,2,2019-03-26,12118284.244544845,1225223.405203076,13345507.649747921
E-00282,2020-09-15 08:56:21.733393735,E,220,2022-03-23,20215959.795508415,5170970.971568219,25606930.767076634
E-00283,2012-12-20 09:38:10.601527571,C,943,2019-12-09,20379017.366661143,3512049.3352681845,24834066.701929327
E-00284,2022-05-30 05:13:21.579610816,E,20,2020-02-11,35499770.79694518,4840253.359634784,40360024.156579964
E-00285,2019-08-27 15:39:49.169581836,A,803,2020-12-15,9565390.288273975,903590.6410343567,11271980.929308333
E-00286,2017-08-08 13:24:06.238203427,C,801,2022-09-19,11228172.74321846,2940996.22392315,14970168.96714161
E-00287,2018-04-23 10:15:06.393056178,C,668,2021-01-20,27823104.79825022,3587336.1239476353,32078440.922197856
E-00288,2013-07-23 10:19:38.300895090,B,1,2020-08-11,12052537.81938507,1910146.7400011902,13963684.55938626
E-00289,2017-03-28 22:54:09.320879324,D,585,2021-11-28,31233132.504152365,4177826.173966627,35995958.67811899
E-00290,2022-03-09 22:53:15.054510966,B,444,2019-10-25,14568462.687264109,2318483.5233810088,17330946.210645117
E-00291,2015-03-10 04:07:31.898407790,A,171,2022-10-31,9996463.442870691,1013694.273705734,11181157.716576425
E-00292,2016-12-22 21:25:49.277305167,E,725,2022-05-28,25788049.87315947,4337099.082449052,30850148.95560852
E-00293,2021-07-16 09:13:41.353057795,B,632,2023-07-19,15529533.828488234,2106161.531339415,18267695.35982765
E-00294,2019-04-11 12:48:13.954804852,C,292,2023-05-23,21211606.472582743,2663731.1091062855,24167337.58168903
E-00295,2014-12-13 19:37:07.097387554,B,856,2019-05-26,13296734.810477419,2172877.060586162,16325611.87106358
E-00296,2019-02-27 04:32:38.264366433,E,686,2023-05-04,33802661.28559259,5413799.097451498,39902460.383044094
E-00297,2021-11-10 21:32:51.217112684,A,661,2022-12-26,9873196.708964294,851990.6164354457,11386187.32539974
E-00298,2015-06-18 21:02:49.099202732,C,649,2021-08-26,23837974.413534086,1988813.4367428357,26475787.85027692
E-00299,2018-04-24 13:31:22.968032522,B,319,2019-09-20,12588976.296090808,2655646.722177627,15563623.018268434
E-00300,2016-12-19 19:27:24.827262802,A,752,2020-04-03,12605370.69799197,893170.3300623806,14250541.028054351
E-00301,2016-07-21 07:31:44.326489088,E,35,2021-01-13,36784219.85168701,6715701.834394388,43534921.686081395
E-00302,2017-02-08 16:06:26.682374623,A,890,2021-12-29,10826871.840874562,960492.9548606063,12677364.79573517
E-00303,2020-01-17 13:22:46.180525761,B,955,2020-05-31,15588502.636736186,1759245.1155195066,18302747.752255693
E-00304,2015-04-11 09:40:45.869218601,B,66,2021-10-10,14260473.922337577,1384785.7168938236,15711259.6392314
E-00305,2020-08-15 12:38:19.169775092,B,726,2022-04-10,17084993.702330623,2778617.135005906,20589610.83733653
E-00306,2018-01-30 20:24:19.125186773,D,263,2020-10-23,24791634.56260861,4060804.3131299294,29115438.87573854
E-00307,2016-08-04 03:04:52.042447323,A,310,2019-07-27,8887986.534452634,635619.0534695291,9833605.587922163
E-00308,2020-04-25 21:59:56.594456375,D,656,2022-11-24,27456550.602971345,4487310.496725742,32599861.099697087
E-00309,2023-01-16 18:50:37.352369226,E,278,2019-12-14,35191901.41212228,5764096.0784962755,41233997.49061856
E-00310,2019-06-03 08:42:35.127132450,E,83,2020-02-10,31152294.698940188,4690883.535797498,35926178.23473769
E-00311,2014-03-18 06:16:48.194740090,D,549,2023-03-04,16647028.308821991,3288203.118570745,20484231.427392736
E-00312,2016-01-31 19:30:40.315036616,E,769,2021-01-30,18982767.761380218,5507991.326912544,25259759.088292763
E-00313,2018-10-23 12:11:38.269915690,B,195,2023-01-29,17508971.168986656,2012506.7508994697,19716477.919886127
E-00314,2022-07-17 19:53:52.227086892,D,100,2019-09-01,22409146.792737827,3920888.277447086,26430035.070184913
E-00315,2020-05-09 02:10:46.321172232,B,669,2023-01-25,16705323.018768463,2239837.6453125975,19614160.66408106
E-00316,2016-11-19 06:53:22.107357642,A,398,2022-11-29,13424542.979011755,1024045.1266868426,14846588.105698599
E-00317,2019-11-29 02:41:43.171868595,E,821,2022-08-05,29849838.247529138,5817766.299200287,36488604.54672942
E-00318,2022-01-21 01:04:36.352052834,E,435,2021-06-17,25202766.472603895,5351547.958825889,30989314.431429785
E-00319,2022-10-25 19:12:16.935219210,D,536,2022-01-07,22283249.624485537,4423754.203485385,27243003.827970922
E-00320,2015-10-21 17:00:12.009850841,D,652,2020-06-26,7558643.974036377,4234615.451306802,12445259.425343178
E-00321,2018-05-25 01:01:37.706821141,E,42,2019-09-11,20061402.808973096,6256436.342345189,26359839.151318286
E-00322,2019-02-09 20:18:22.930154737,E,466,2021-02-16,29525527.51436189,3519715.9017925365,33511243.416154426
E-00323,2023-09-06 01:07:20.067353417,A,982,2019-03-24,10581747.230196174,1170892.1253589387,12734639.355555113
E-00324,2014-09-04 22:48:19.876451923,D,608,2022-07-07,15628156.268103108,4500861.140406254,20737017.408509362
E-00325,2011-01-12 23:24:03.420219218,D,819,2022-05-29,24497634.925477043,5830945.655038138,31147580.58051518
E-00326,2014-05-10 22:55:06.435643525,E,627,2023-09-23,21798727.809507474,4775234.5981073165,27200962.40761479
E-00327,2018-03-13 23:31:19.988218772,D,981,2023-03-30,19968988.806890838,3070154.274889906,24020143.081780743
E-00328,2016-01-11 07:36:48.834122125,B,573,2023-10-21,19108322.929272313,1846387.1288479439,21527710.05812026
E-00329,2018-10-01 18:30:10.031119398,B,887,2022-12-17,10401793.893312722,2413181.893291445,13701975.786604168
E-00330,2023-03-11 08:53:40.954325768,E,212,2023-09-13,24035362.601746842,4969061.002844376,29216423.604591217
E-00331,2020-05-08 22:44:08.699892002,E,307,2023-11-27,29836172.76294041,4066732.040926804,34209904.80386721
E-00332,2013-05-21 20:45:49.377614615,D,623,2023-11-23,27457757.121569984,4426411.263320911,32507168.384890895
E-00333,2020-04-22 22:55:25.270746351,E,421,2020-07-07,31709339.355433192,5207093.862232951,37337433.21766614
E-00334,2023-12-23 10:37:52.730386057,A,119,2020-01-28,11604390.628206987,924048.5320039516,12647439.16021094
E-00335,2021-01-22 18:08:33.271811547,D,231,2021-02-27,21908254.895479467,5049427.1201660605,27188682.015645526
E-00336,2016-02-12 05:07:46.490642958,A,78,2021-08-13,14021724.480743678,973896.9840206013,15073621.46476428
E-00337,2020-04-07 11:33:26.606458885,D,448,2019-03-28,20855085.692548767,4072034.270122629,25375119.962671395
E-00338,2018-04-20 04:50:48.325632929,C,384,2023-07-03,17507944.30657236,3056507.6650082455,20948451.971580606
E-00339,2014-08-30 04:20:23.694096882,D,276,2019-08-20,15264368.552351518,3222708.769191479,18763077.321542997
E-00340,2016-05-30 21:39:10.737624345,C,390,2020-05-13,16194361.369597444,2738367.907410072,19322729.277007516
E-00341,2015-07-10 07:07:33.766718539,B,549,2023-07-05,17988143.05741745,1697281.9645722157,20234425.021989666
E-00342,2023-03-22 21:22:33.910730638,B,462,2021-08-03,14365991.743347023,1953039.656338016,16781031.39968504
E-00343,2023-07-26 10:20:38.572150642,B,777,2019-05-29,14780793.094778782,1573193.3654328496,17130986.46021163
E-00344,2022-05-28 22:58:52.443854037,E,692,2019-06-09,34474807.50636242,5593429.173193609,40760236.679556035
E-00345,2018-05-01 02:22:45.587036864,C,521,2021-02-21,18919817.79136885,2455018.7214205167,21895836.512789365
E-00346,2013-03-29 07:56:53.508937481,C,845,2019-05-04,13542096.692514617,2778612.3329340466,17165709.025448665
E-00347,2016-11-06 00:09:43.244972366,D,724,2022-04-10,23052352.707652424,3868349.5431931247,27644702.250845548
E-00348,2015-05-13 04:53:32.430539486,C,121,2023-04-17,20984749.629257612,2783883.8432340315,23889633.472491644
E-00349,2013-03-20 11:23:46.771136470,B,148,2022-11-21,16117487.12937,2639648.9340597503,18905136.06342975
E-00350,2020-07-30 21:50:53.499809609,C,255,2020-08-20,14686148.924129087,3545604.0108632254,18486752.934992313
E-00351,2023-12-25 11:28:26.017628337,E,465,2021-02-08,32398127.71051585,4348643.106208171,37211770.81672402
E-00352,2023-09-21 02:45:20.003519943,C,406,2019-03-29,14105001.408167696,1936433.923010507,16447435.331178203
E-00353,2022-05-28 06:45:15.357002819,A,695,2020-05-29,13131019.291263089,647847.4481688365,14473866.739431925
E-00354,2021-07-14 16:24:10.124540028,D,366,2022-07-28,18888109.025045983,4382471.997301965,23636581.02234795
E-00355,2016-08-09 17:42:42.707855015,A,875,2022-07-08,11289376.227764133,1122048.8751209492,13286425.102885082
E-00356,2018-11-30 05:38:50.703282769,B,865,2023-02-23,18299714.852753647,1656757.7820927226,20821472.63484637
E-00357,2012-12-31 00:13:09.394103875,C,922,2021-12-25,22786525.946582604,2634130.2574083707,26342656.203990974
E-00358,2018-10-13 13:35:25.408602441,B,601,2019-11-10,10650430.303557282,1557476.7275086632,12808907.031065945
E-00359,2020-06-21 21:26:42.209786201,C,100,2020-11-28,14731258.133564018,1743527.6234017338,16574785.75696575
E-00360,2020-02-15 07:53:10.496210798,C,153,2023-11-01,24724369.25972195,2549456.6701319315,27426825.929853883
E-00361,2019-06-25 15:58:24.694040921,D,187,2021-12-16,14777212.782376014,2670976.4053777857,17635189.1877538
E-00362,2017-03-24 22:27:31.725885420,E,525,2023-03-19,30758694.136940774,4312062.612536173,35595756.74947695
E-00363,2022-02-27 23:19:55.603835564,D,887,2021-02-04,34562037.882891595,3728912.2639205125,39177950.14681211
E-00364,2022-10-02 15:38:42.224021107,D,59,2021-07-03,17909005.582888465,3997300.434071238,21965306.016959704
E-00365,2010-05-20 13:18:53.155584783,E,75,2020-06-25,30489378.209906194,6306557.461764348,36870935.67167054
E-00366,2017-09-26 03:25:04.458743918,A,182,2020-04-25,11834638.628314601,975650.4983233433,12992289.126637945
E-00367,2019-06-12 03:45:23.000014790,C,302,2021-08-28,14371494.614978997,3633993.1702636755,18307487.785242673
E-00368,2020-02-15 20:59:43.530272565,D,659,2023-11-11,24725608.737944663,3245267.587993297,28629876.32593796
E-00369,2024-11-30 09:29:24.898102237,D,74,2019-05-17,23780834.386124212,4038939.870661461,27893774.256785672
E-00370,2015-01-10 05:11:32.339421588,C,624,2019-09-11,24719166.740335833,3440936.102084603,28784102.842420436
E-00371,2017-10-03 20:38:43.240659508,C,756,2022-12-20,16354316.109362518,3317249.3074797965,20427565.416842315
E-00372,2018-04-30 13:36:26.976840793,E,979,2019-02-18,34163134.57804753,4897164.4797756,40039299.05782313
E-00373,2022-03-26 20:22:09.851992017,B,259,2020-09-29,14917455.284848092,2708900.638667898,17885355.92351599
E-00374,2023-10-25 18:39:19.946893062,A,611,2021-03-19,12709556.9643404,780427.5283301553,14100984.492670555
E-00375,2022-12-28 00:43:24.906143259,D,663,2021-09-11,21499229.617600236,3837060.9998584273,25999290.617458664
E-00376,2014-04-06 20:51:57.255707147,C,950,2022-05-28,13722997.624191366,1838088.7592951304,16511086.383486496
E-00377,2024-05-20 21:24:52.317483243,D,840,2022-06-05,9878798.698635291,4707236.31708884,15426035.01572413
E-00378,2020-02-12 03:25:34.288944545,B,671,2023-11-19,11810672.890051607,2055234.861253452,14536907.751305059
E-00379,2023-06-27 19:06:34.298752644,E,425,2023-08-17,20624724.858680744,4470947.322653705,25520672.18133445
E-00380,2024-02-06 13:38:14.547631357,B,20,2022-01-10,16338000.284001557,1718691.3909746106,18076691.674976166
E-00381,2016-04-17 13:55:49.946564389,A,914,2020-01-06,12159986.761118287,1069581.223264977,14143567.984383265
E-00382,2022-07-15 03:23:24.506194850,A,160,2022-04-16,10785308.80246909,1325864.6673236052,12271173.469792694
E-00383,2014-05-07 15:00:18.061695325,A,592,2023-08-15,11408917.519706901,1030463.1027153248,13031380.622422226
E-00384,2017-01-12 19:50:06.440277496,A,609,2021-08-23,13102639.449522085,912959.1342766066,14624598.583798692
E-00385,2018-02-02 11:12:07.849241455,E,513,2019-01-22,32619358.82494601,5903934.841086196,39036293.6660322
E-00386,2019-12-20 14:00:56.499404987,C,636,2023-08-30,15156959.585803285,3044262.0647321315,18837221.650535416
E-00387,2017-06-01 14:29:03.758306668,D,570,2023-08-01,11334334.824647447,3970773.3200651114,15875108.144712558
E-00388,2022-12-08 23:29:12.106200036,B,382,2021-12-27,15368010.947984386,2649871.3833878245,18399882.33137221
E-00389,2016-05-03 12:19:27.434924445,E,78,2023-10-16,27015008.04956916,4311496.492072824,31404504.541641984
E-00390,2024-05-16 09:51:39.680763306,B,795,2021-11-15,20485780.83919499,2807586.4444479453,24088367.283642936
E-00391,2018-10-30 18:04:02.939160688,C,967,2021-12-03,17278080.345637497,4915864.540706917,23160944.886344414
E-00392,2022-09-07 01:22:17.792884358,D,790,2020-08-23,17933226.761055414,3835775.780644017,22559002.54169943
E-00393,2021-12-14 09:12:55.113461040,C,503,2019-09-25,10676926.206420537,3120391.0823734123,14300317.28879395
E-00394,2023-05-07 19:53:54.887952392,D,484,2023-06-09,27248270.889301725,2895565.3238020726,30627836.213103797
E-00395,2018-06-05 04:09:22.680066651,B,553,2021-04-07,17947720.39088333,2262544.3479314195,20763264.73881475
E-00396,2015-09-25 10:16:37.585849713,C,876,2019-09-16,28174671.581206113,3109684.145523202,32160355.726729315
E-00397,2020-07-12 12:55:59.392250589,E,927,2020-11-18,28802827.96002355,3836810.5389463613,33566638.49896991
E-00398,2019-10-24 21:43:18.343575765,C,543,2020-10-10,18096877.82669103,3847332.3332492574,22487210.159940287
E-00399,2022-03-13 10:02:54.139381839,E,886,2021-10-09,36892400.89757663,6432342.0312175015,44210742.92879413
E-00400,2010-03-28 19:06:18.221035299,B,734,2023-05-14,18562158.15469425,3035825.4568074457,22331983.611501697
E-00401,2020-11-01 11:48:21.882426793,B,665,2022-11-06,15880181.866925709,1970014.019664381,18515195.88659009
E-00402,2012-03-01 01:15:58.867082023,A,371,2023-02-18,15615752.31759838,1070157.035150962,17056909.35274934
E-00403,2014-12-18 16:27:17.681444340,C,449,2021-07-31,12688253.944926191,3649907.158233754,16787161.103159945
E-00404,2015-06-05 07:02:37.588343590,C,587,2020-04-20,11504171.164955836,3096937.808063993,15188108.973019829
E-00405,2013-08-27 05:25:04.621105032,B,189,2022-12-11,13304145.670802755,1835716.5363590333,15328862.207161788
E-00406,2017-03-24 20:26:55.309954266,B,313,2022-01-03,18651475.56247649,2608526.4207689804,21573001.98324547
E-00407,2016-10-11 01:04:14.572594642,E,619,2023-08-02,27137985.72052224,5666450.316713389,33423436.03723563
