Employee_ID,Date_of_Birth,Gender,Ethnicity,Hire_Date,Termination_Date,Termination_Reason,Department,Job_Title,Job_Level,Manager_ID,Location,Employment_Type,Tenure_in_Months,Time_in_Current_Role
E-00140,1988-09-09 19:40:11.614025899,Male,Hispanic,2017-11-26 08:00:04.082394951,2023-09-03 14:13:04.684977609,Involuntary,HR,Engineer,L5,E-08213,Abuja,Contract,70,47
E-00141,1976-11-07 21:03:31.199947473,Non-Binary,Hispanic,2022-01-19 13:26:25.615063458,,,Marketing,Analyst,L3,E-06013,Port Harcourt,Full-Time,35,27
E-00142,1999-03-03 12:53:52.396731761,Female,White,2017-12-07 20:45:18.993044753,2019-11-11 12:10:34.958221604,Voluntary,Engineering,Manager,L3,E-01287,Abuja,Part-Time,23,7
E-00143,1988-08-26 22:50:08.848527636,Female,Black,2017-05-17 14:21:43.384150128,,,Finance,Executive,L4,E-01799,"VI, Lagos",Full-Time,92,44
E-00144,1976-02-17 05:53:23.595880945,Female,Asian,2010-01-13 06:27:13.174615560,2017-09-29 05:11:35.536832452,Involuntary,Sales,Analyst,L2,E-05753,"Ikorodu, Lagos",Part-Time,93,72
E-00145,1995-01-07 09:28:37.078171075,Female,Asian,2020-02-23 22:26:36.647046732,,,HR,Executive,L4,E-03274,"Ikorodu, Lagos",Part-Time,59,19
E-00146,1991-03-22 04:02:07.911922920,Female,White,2011-12-28 08:48:36.259258939,,,Finance,Manager,L1,E-00631,"Ikorodu, Lagos",Full-Time,158,150
E-00147,1975-08-13 11:19:41.931495298,Female,Hispanic,2012-09-05 23:19:32.949133423,2015-11-05 22:46:52.913787345,Involuntary,Engineering,Manager,L1,E-00770,Port Harcourt,Contract,38,7
E-00148,1993-01-27 02:13:28.004386140,Male,Other,2019-05-01 03:42:02.132209771,2024-12-13 01:05:18.611714633,Voluntary,HR,Executive,L2,E-01126,"VI, Lagos",Contract,68,36
E-00149,1977-03-24 09:51:27.777689660,Female,Asian,2015-03-20 20:09:54.650052558,2018-07-30 17:24:30.473751363,Involuntary,Marketing,Analyst,L4,E-03714,Port Harcourt,Full-Time,40,27
E-00150,1991-08-24 00:53:55.980003696,Male,White,2018-11-04 06:23:37.727161765,,,Sales,Engineer,L2,E-05292,"VI, Lagos",Part-Time,74,35
E-00151,1993-12-30 06:10:25.988034509,Female,Hispanic,2011-02-26 11:13:19.536126349,2019-12-12 11:03:10.463979369,Involuntary,Sales,Manager,L1,E-03084,"Ikorodu, Lagos",Contract,107,16
E-00152,1984-12-11 11:16:09.741829647,Male,Asian,2011-12-25 16:06:34.383699820,2024-01-19 13:27:36.037973910,Involuntary,Engineering,Manager,L5,E-04038,"VI, Lagos",Part-Time,146,32
E-00153,1978-04-27 18:24:49.587856416,Female,Hispanic,2019-03-20 02:52:32.869947550,,,Engineering,Engineer,L2,E-09794,"Ikorodu, Lagos",Full-Time,70,2
E-00154,1999-05-12 08:26:08.520256806,Female,Asian,2020-09-23 11:00:09.379278236,,,Sales,Executive,L2,E-04407,"VI, Lagos",Contract,52,22
E-00155,1987-12-03 03:57:56.189413235,Non-Binary,Other,2015-01-31 16:06:17.769618334,2019-01-09 06:03:42.121337590,Involuntary,Marketing,Engineer,L2,E-07630,"VI, Lagos",Contract,47,16
E-00156,1980-07-05 23:39:27.383701564,Female,Other,2010-04-19 16:47:49.717243872,,,HR,Manager,L4,E-06098,Port Harcourt,Part-Time,179,25
E-00157,1989-12-14 18:01:41.633698080,Female,Black,2021-12-30 06:01:38.544176294,2023-10-26 07:27:16.986564140,Involuntary,Marketing,Executive,L3,E-02531,"Ikorodu, Lagos",Part-Time,22,13
E-00158,1984-07-22 02:33:53.920545056,Male,White,2016-07-30 23:58:05.123629027,,,Marketing,Executive,L4,E-07968,Port Harcourt,Full-Time,102,31
E-00159,1988-02-28 07:45:18.391474762,Male,Hispanic,2021-01-25 16:16:30.526470451,,,HR,Manager,L2,E-05180,Abuja,Contract,47,31
E-00160,1976-08-05 13:49:31.501306974,Female,White,2012-10-02 09:56:44.588517319,2021-12-28 04:34:19.961165907,Involuntary,Engineering,Engineer,L3,E-05449,Port Harcourt,Part-Time,112,110
E-00161,1977-08-17 12:44:40.245253517,Female,Hispanic,2018-01-13 12:13:27.798144323,2019-08-18 19:36:48.174797747,Voluntary,Finance,Executive,L5,E-09012,Port Harcourt,Part-Time,19,7
E-00162,1993-10-31 02:50:54.993083254,Female,Other,2014-08-09 21:55:41.056186604,2019-08-12 16:20:54.118290762,Voluntary,Marketing,Manager,L5,E-04482,"VI, Lagos",Contract,60,21
E-00163,1975-07-02 05:59:47.965494880,Male,White,2018-11-08 06:26:36.648428784,,,Marketing,Analyst,L5,E-06357,"VI, Lagos",Part-Time,74,53
E-00164,1995-11-03 09:30:50.207691098,Non-Binary,Hispanic,2014-10-30 10:44:56.763127821,,,HR,Engineer,L5,E-02356,Port Harcourt,Contract,123,117
E-00165,1987-09-11 08:06:29.130520838,Male,Hispanic,2013-03-02 00:48:05.240417149,2022-10-04 19:37:53.017791086,Involuntary,Marketing,Manager,L2,E-06165,"VI, Lagos",Full-Time,116,113
E-00166,1999-11-02 20:35:47.014768518,Female,Black,2022-04-04 13:29:39.214766402,2022-06-20 03:10:00.703524938,Voluntary,Sales,Manager,L4,E-02280,"Ikorodu, Lagos",Contract,2,1
E-00167,1992-02-22 05:23:46.630992111,Female,Black,2017-12-24 22:57:35.462082804,,,Marketing,Engineer,L5,E-07084,"Ikorodu, Lagos",Contract,85,8
E-00168,1976-01-31 17:25:14.659988822,Male,Asian,2018-07-27 02:25:01.896880183,2019-03-31 14:37:02.235724382,Voluntary,Finance,Analyst,L2,E-00366,Port Harcourt,Contract,8,4
E-00169,1995-02-21 02:38:18.133137867,Female,Hispanic,2014-08-12 18:52:57.662375427,2020-04-28 00:43:16.179108806,Retirement,Sales,Manager,L4,E-07505,Abuja,Full-Time,69,66
E-00170,1992-05-08 03:49:30.418943568,Male,Hispanic,2017-12-30 01:57:27.842273735,2022-07-04 04:31:39.602503286,Involuntary,Sales,Manager,L5,E-03748,Port Harcourt,Contract,54,40
E-00171,1977-12-18 03:10:22.360554261,Female,Hispanic,2012-01-14 17:15:47.412141860,,,Engineering,Executive,L2,E-05785,Port Harcourt,Contract,157,78
E-00172,1986-06-04 14:09:17.176767946,Female,Hispanic,2013-02-16 19:24:57.235455374,,,HR,Manager,L1,E-07032,"Ikorodu, Lagos",Contract,144,122
E-00173,1996-03-19 05:34:16.243333449,Female,Black,2013-05-12 00:47:59.983775727,2020-10-05 23:17:00.939353751,Voluntary,Finance,Executive,L3,E-08790,"VI, Lagos",Contract,90,89
E-00174,1999-05-16 10:29:23.665053877,Male,White,2011-05-28 12:24:07.817018065,2012-08-26 17:56:31.388020349,Retirement,HR,Engineer,L4,E-08653,"VI, Lagos",Contract,15,5
E-00175,1990-05-07 22:36:00.166738204,Female,Asian,2011-12-21 15:37:58.912170890,,,Finance,Engineer,L1,E-07296,"Ikorodu, Lagos",Contract,158,136
E-00176,1986-12-31 22:47:40.740604036,Male,Black,2019-08-23 15:34:22.200677025,2021-02-17 12:04:42.733582388,Voluntary,Sales,Manager,L3,E-02521,"VI, Lagos",Full-Time,18,14
E-00177,1991-01-06 09:32:53.001945041,Male,Black,2014-11-17 17:36:59.871782557,2020-03-08 13:12:41.512469889,Retirement,Sales,Manager,L4,E-01038,"Ikorodu, Lagos",Part-Time,64,53
E-00178,1984-07-25 23:10:08.345100921,Male,Asian,2020-12-11 16:12:27.982054644,2022-12-25 05:04:50.019694757,Voluntary,Marketing,Executive,L4,E-01930,Port Harcourt,Part-Time,24,3
E-00179,1978-08-01 18:23:24.035950988,Female,Other,2010-05-19 00:44:30.958635174,,,Finance,Analyst,L5,E-02564,"Ikorodu, Lagos",Part-Time,178,3
E-00180,1976-09-07 20:23:36.949367112,Female,Hispanic,2017-04-16 00:20:20.684081428,2022-07-03 22:44:53.334304707,Retirement,Finance,Executive,L3,E-03391,"VI, Lagos",Contract,63,22
E-00181,1993-01-29 16:00:28.499603961,Female,White,2019-03-15 01:39:28.352148586,2022-03-14 15:28:42.789492168,Voluntary,Finance,Manager,L1,E-09399,"Ikorodu, Lagos",Part-Time,36,28
E-00182,1994-02-15 20:33:58.995245989,Non-Binary,Hispanic,2013-11-22 18:11:12.867257299,,,Finance,Executive,L3,E-08591,"VI, Lagos",Contract,135,78
E-00183,1994-06-05 14:19:58.529140887,Female,White,2017-08-22 17:29:39.152289166,,,Marketing,Manager,L2,E-05069,Abuja,Full-Time,89,70
E-00184,1988-06-20 16:13:23.307207576,Male,Other,2010-09-24 12:49:16.523342264,2013-12-13 01:20:06.483242413,Voluntary,Marketing,Executive,L1,E-08896,"Ikorodu, Lagos",Part-Time,39,26
E-00185,1977-02-04 09:24:26.608693452,Female,White,2021-10-27 18:49:52.175066761,2021-11-04 22:41:34.421292420,Voluntary,Finance,Executive,L4,E-07737,Abuja,Full-Time,0,0
E-00186,1999-11-15 00:17:54.972255791,Male,Hispanic,2010-07-31 17:40:44.396096568,,,HR,Engineer,L4,E-08462,Port Harcourt,Part-Time,175,80
E-00187,1984-08-25 23:34:53.493262199,Male,Black,2020-02-05 19:43:16.990164523,,,Marketing,Executive,L3,E-02644,"VI, Lagos",Part-Time,59,43
E-00188,1978-08-15 06:34:37.413063871,Female,Black,2020-01-13 18:43:53.809853185,,,Sales,Executive,L3,E-01172,Port Harcourt,Contract,60,48
E-00189,1999-05-11 01:35:10.993883084,Male,Hispanic,2020-03-29 01:28:24.763488444,2022-08-05 11:16:13.778379750,Retirement,Marketing,Engineer,L2,E-08101,Port Harcourt,Full-Time,28,19
E-00190,1983-01-10 09:40:42.275008876,Non-Binary,Hispanic,2014-07-18 10:57:00.403333819,,,Sales,Analyst,L4,E-09087,"VI, Lagos",Full-Time,127,71
E-00191,1992-10-10 22:17:44.438749059,Female,Other,2012-12-15 17:46:00.740625061,2019-06-29 09:34:57.402015688,Involuntary,Engineering,Analyst,L2,E-01518,"VI, Lagos",Part-Time,79,65
E-00192,1986-02-22 06:36:58.236333497,Male,Black,2018-09-12 12:26:00.179975601,2021-04-17 09:39:21.689234936,Involuntary,Finance,Executive,L4,E-04667,"VI, Lagos",Contract,31,19
E-00193,1995-06-11 11:56:48.308707262,Male,Other,2012-02-22 00:37:06.190741133,2021-11-14 17:32:24.300416053,Involuntary,Marketing,Engineer,L4,E-00782,Abuja,Full-Time,118,105
E-00194,1989-07-25 11:46:38.685633300,Female,Black,2010-05-09 23:46:55.140581971,,,HR,Executive,L4,E-07265,"VI, Lagos",Contract,178,6
E-00195,1984-09-01 20:56:33.896130590,Female,Asian,2014-12-12 05:37:14.503806269,2024-08-22 19:01:09.301700869,Voluntary,Sales,Executive,L4,E-00476,"Ikorodu, Lagos",Full-Time,118,85
E-00196,1983-02-14 01:36:34.978017899,Female,White,2012-01-20 23:16:04.698240879,2022-04-29 07:15:29.523865328,Voluntary,HR,Analyst,L3,E-00283,"VI, Lagos",Contract,125,40
E-00197,1988-03-07 22:58:29.191258107,Female,Other,2019-07-11 13:15:00.952665491,2021-03-28 21:01:33.657091881,Involuntary,HR,Executive,L1,E-07184,"Ikorodu, Lagos",Contract,20,13
E-00198,2000-08-02 02:40:41.338898328,Female,Other,2014-03-14 15:46:19.482621012,2024-10-12 21:34:30.677419075,Involuntary,HR,Analyst,L1,E-06275,"Ikorodu, Lagos",Full-Time,128,20
E-00199,1998-02-22 21:22:16.733889033,Male,Other,2022-08-27 23:24:59.409233611,2023-05-09 01:37:05.966400434,Retirement,HR,Executive,L4,E-07545,Abuja,Part-Time,8,7
E-00200,1991-12-11 05:43:31.241529485,Male,White,2020-08-25 19:45:27.757125855,2022-12-08 17:44:36.726559004,Voluntary,Finance,Executive,L2,E-08382,"Ikorodu, Lagos",Full-Time,27,3
E-00201,1978-09-10 03:59:03.676162395,Male,White,2019-09-26 10:15:31.498713705,2023-01-02 11:21:14.385266100,Voluntary,Marketing,Executive,L3,E-07951,Abuja,Contract,39,33
E-00202,1978-04-14 00:14:22.781459146,Female,White,2014-02-04 05:43:01.061849602,,,Engineering,Executive,L4,E-06145,Port Harcourt,Contract,132,87
E-00203,1977-01-01 22:23:14.048828508,Male,White,2016-08-31 02:02:03.949386247,2018-06-09 08:58:55.165986721,Voluntary,Marketing,Analyst,L4,E-06116,Port Harcourt,Full-Time,21,7
E-00204,1995-12-29 00:47:05.634946596,Male,White,2018-06-17 20:22:39.113091759,2018-06-18 07:10:46.590206009,Voluntary,Sales,Executive,L4,E-04597,Port Harcourt,Part-Time,0,0
E-00205,1984-11-21 06:48:24.165188046,Non-Binary,Asian,2015-06-30 06:14:18.610809763,,,Sales,Manager,L1,E-04179,"VI, Lagos",Contract,115,3
E-00206,1994-08-08 14:56:01.238357201,Female,Hispanic,2022-10-06 13:55:28.899966161,2024-01-06 10:25:13.392280119,Involuntary,Engineering,Executive,L3,E-02991,Port Harcourt,Part-Time,15,8
E-00207,1993-04-18 04:50:56.426010705,Female,Black,2013-02-22 12:17:07.863904392,,,Finance,Analyst,L3,E-01763,"Ikorodu, Lagos",Contract,144,78
E-00208,1994-04-28 08:42:09.949418377,Male,Hispanic,2021-05-28 03:11:26.241169416,2022-08-04 23:00:27.506449607,Voluntary,Marketing,Manager,L1,E-02480,"VI, Lagos",Contract,14,11
E-00209,2000-11-17 16:11:30.084231526,Female,Other,2010-10-30 04:00:32.022113290,2019-04-26 11:30:54.341414172,Voluntary,Marketing,Analyst,L5,E-09251,"Ikorodu, Lagos",Part-Time,103,88
E-00210,1999-11-07 12:13:23.296419566,Male,Hispanic,2021-11-02 21:25:03.287254854,2022-04-10 17:34:35.823794455,Voluntary,Finance,Analyst,L5,E-07987,"VI, Lagos",Full-Time,5,5
E-00211,1991-08-18 16:39:56.932698294,Female,Hispanic,2011-05-10 20:37:29.026620598,2018-01-04 09:24:31.715344802,Involuntary,Sales,Executive,L2,E-02395,Abuja,Full-Time,81,1
E-00212,1981-12-29 00:49:10.522689810,Male,Black,2010-01-14 20:51:27.033369995,,,Sales,Engineer,L3,E-03452,"VI, Lagos",Full-Time,182,93
E-00213,1987-04-19 08:03:41.977984150,Female,Asian,2015-10-26 13:53:22.703916157,2021-03-30 08:21:18.693109690,Involuntary,Engineering,Manager,L1,E-09406,Port Harcourt,Contract,66,20
E-00214,1977-10-22 19:30:05.289843913,Male,Other,2015-09-14 04:20:16.244944255,,,Sales,Engineer,L1,E-01801,Port Harcourt,Full-Time,113,49
E-00215,1991-01-16 15:55:38.241520999,Male,Asian,2021-06-09 14:06:42.518372005,2021-07-18 04:28:20.667476374,Involuntary,HR,Engineer,L5,E-03630,"Ikorodu, Lagos",Full-Time,1,1
E-00216,1985-02-19 05:28:07.409242784,Female,Other,2019-04-14 05:26:52.448234029,2021-01-19 04:44:00.743377078,Retirement,Finance,Manager,L5,E-04616,"Ikorodu, Lagos",Contract,21,14
E-00217,1976-04-30 13:57:28.699849886,Male,Black,2017-11-06 19:41:58.036159092,2018-09-01 20:42:01.834430750,Voluntary,Finance,Manager,L5,E-01775,Port Harcourt,Full-Time,9,1
E-00218,1985-07-05 15:51:04.841401867,Male,Black,2022-03-30 07:31:41.845439104,2024-02-11 17:37:25.691744265,Voluntary,HR,Analyst,L2,E-09102,"VI, Lagos",Contract,22,22
E-00219,1978-01-04 01:03:48.645013190,Male,Asian,2019-05-31 10:10:39.419300366,,,Sales,Analyst,L3,E-06032,"VI, Lagos",Part-Time,68,41
E-00220,1985-12-21 15:17:45.672465984,Male,Black,2011-02-05 16:40:49.972122085,2023-10-02 08:36:32.406206246,Retirement,Engineering,Engineer,L1,E-07462,Port Harcourt,Full-Time,154,107
E-00221,1986-03-06 15:00:44.141487554,Female,Black,2013-12-25 09:02:08.925989616,2018-11-25 18:26:49.303586738,Involuntary,HR,Engineer,L4,E-03244,Abuja,Full-Time,59,23
E-00222,1983-04-16 23:01:24.105578980,Female,White,2014-10-24 00:12:13.106882649,,,Finance,Analyst,L2,E-06584,Port Harcourt,Full-Time,124,7
E-00223,1978-09-16 01:46:32.926235986,Female,Black,2022-04-22 16:01:35.552757305,2023-09-13 15:09:06.411593689,Voluntary,HR,Engineer,L3,E-01830,Port Harcourt,Full-Time,16,8
E-00224,1984-06-24 04:22:08.512075741,Male,Hispanic,2017-04-11 09:37:03.598222517,,,Engineering,Analyst,L2,E-06981,"VI, Lagos",Contract,94,67
E-00225,2000-01-24 07:25:23.346310166,Male,Asian,2012-09-18 16:28:42.906217733,2017-10-20 23:29:16.593066835,Voluntary,HR,Analyst,L5,E-04010,"Ikorodu, Lagos",Part-Time,61,61
E-00226,1984-08-18 06:57:17.136314809,Male,Asian,2021-07-20 03:22:30.960907847,2024-05-26 19:00:20.971805137,Retirement,Marketing,Engineer,L4,E-01937,"Ikorodu, Lagos",Part-Time,34,4
E-00227,2000-06-25 02:45:35.305441692,Female,Other,2017-01-16 00:20:48.421481193,2023-09-04 14:25:47.024831089,Voluntary,Sales,Manager,L5,E-07731,"VI, Lagos",Full-Time,80,46
E-00228,1992-08-11 11:16:48.444245895,Male,Asian,2017-04-02 00:02:10.207842040,2021-09-30 17:23:44.262012646,Voluntary,HR,Analyst,L2,E-06653,"Ikorodu, Lagos",Contract,54,18
E-00229,1991-03-17 20:42:41.358128506,Female,White,2015-12-31 22:38:20.294098987,2017-05-01 12:21:50.427056897,Retirement,Marketing,Executive,L3,E-06208,Abuja,Full-Time,16,2
E-00230,1993-10-10 11:19:54.960034008,Female,Hispanic,2010-06-30 08:04:30.360019379,2018-06-18 15:31:37.203879952,Voluntary,Finance,Analyst,L2,E-00883,Abuja,Part-Time,97,48
E-00231,1977-06-08 12:19:09.726815133,Female,White,2016-05-22 06:05:02.996642760,2021-03-26 23:33:47.548584956,Voluntary,HR,Engineer,L1,E-06643,"VI, Lagos",Full-Time,58,51
E-00232,1998-04-03 17:18:55.837691363,Female,Hispanic,2020-10-04 01:26:10.362686804,2023-03-11 10:56:54.640211406,Retirement,Engineering,Executive,L4,E-07085,"Ikorodu, Lagos",Full-Time,29,17
E-00233,1982-10-04 22:30:36.960916109,Male,Asian,2015-10-30 14:51:10.790843042,2021-07-29 16:53:27.201661796,Retirement,Sales,Executive,L5,E-05846,Abuja,Contract,69,54
E-00234,1988-09-15 12:57:19.865209752,Female,Other,2014-08-31 04:21:05.588350272,2017-07-18 11:59:45.575080889,Voluntary,Engineering,Manager,L3,E-07538,Port Harcourt,Part-Time,35,7
E-00235,1975-01-23 00:10:42.375715320,Male,Hispanic,2020-11-04 12:26:42.422715614,2021-06-09 08:46:00.423714561,Involuntary,Marketing,Executive,L1,E-08449,Port Harcourt,Contract,7,2
E-00236,1977-09-18 10:07:07.629984304,Male,White,2011-01-04 16:17:49.144195469,2016-09-14 23:50:12.519116579,Voluntary,HR,Executive,L3,E-09102,Port Harcourt,Full-Time,69,45
E-00237,1993-02-20 21:26:46.832059944,Male,Asian,2016-10-17 04:38:55.131434822,,,Engineering,Engineer,L2,E-07914,Port Harcourt,Part-Time,99,60
E-00238,1978-10-10 18:51:57.860876234,Female,Hispanic,2021-03-23 10:14:39.065600696,2022-04-30 19:19:25.100278875,Voluntary,HR,Manager,L5,E-07399,"Ikorodu, Lagos",Contract,13,1
E-00239,1989-04-10 02:50:25.258372598,Male,Other,2017-11-05 09:14:43.009206299,2022-06-25 03:10:22.631855150,Voluntary,Engineering,Engineer,L2,E-07652,Port Harcourt,Part-Time,56,52
E-00240,1991-07-25 19:33:00.482711613,Female,White,2019-04-13 20:19:49.365807309,2023-11-18 07:35:38.810558667,Involuntary,Finance,Analyst,L3,E-05591,Port Harcourt,Part-Time,55,12
E-00241,1987-11-30 14:52:25.110844599,Male,White,2020-09-16 07:09:39.323548728,2021-11-15 19:30:08.216099939,Voluntary,Engineering,Engineer,L1,E-07162,"Ikorodu, Lagos",Part-Time,14,2
E-00242,1982-03-07 12:08:48.860211402,Female,White,2016-01-27 03:56:15.114672136,2024-06-19 23:11:57.785241030,Voluntary,Finance,Engineer,L1,E-02625,Abuja,Contract,102,9
E-00243,1996-11-28 09:24:48.059996762,Male,Hispanic,2021-10-17 09:14:02.639313692,2023-02-23 23:55:43.240597530,Voluntary,Finance,Engineer,L5,E-08663,"VI, Lagos",Full-Time,16,1
E-00244,1999-03-08 21:41:01.346203383,Female,White,2011-10-23 12:31:45.166213934,,,HR,Analyst,L5,E-09121,Port Harcourt,Contract,160,17
E-00245,1992-07-30 07:46:13.340171827,Non-Binary,Black,2011-05-16 06:32:37.033186545,2020-02-24 20:20:21.870600805,Voluntary,Marketing,Manager,L4,E-09216,"Ikorodu, Lagos",Contract,106,47
E-00246,1977-11-19 20:13:18.346992919,Female,Asian,2014-10-22 20:57:36.526502701,,,Engineering,Analyst,L2,E-08589,Port Harcourt,Contract,124,2
E-00247,1980-07-06 02:17:34.951354693,Female,Asian,2019-07-01 09:31:16.766313830,2023-11-17 20:10:03.554141364,Involuntary,Marketing,Manager,L1,E-01752,Port Harcourt,Contract,53,36
E-00248,1994-03-15 17:18:54.353486528,Male,Hispanic,2010-09-05 20:08:17.436957385,2017-05-20 18:04:54.092744992,Involuntary,Marketing,Executive,L3,E-01549,"Ikorodu, Lagos",Full-Time,81,54
E-00249,1988-05-30 14:59:27.872701555,Male,Other,2018-12-11 20:02:25.670405207,,,Sales,Manager,L1,E-07012,"VI, Lagos",Part-Time,73,35
E-00250,1987-10-25 05:48:36.914079173,Male,Black,2021-10-12 00:01:11.300637720,,,Marketing,Engineer,L1,E-08932,"VI, Lagos",Part-Time,39,38
E-00251,1994-10-26 21:16:39.482140442,Female,Black,2016-10-11 02:43:38.000223969,2017-10-23 03:22:56.282370204,Voluntary,HR,Engineer,L1,E-09890,"Ikorodu, Lagos",Part-Time,12,7
E-00252,1975-06-16 16:15:13.754549499,Male,Black,2019-08-10 21:33:15.526992481,,,Engineering,Manager,L4,E-00720,Abuja,Full-Time,65,7
E-00253,1997-11-10 09:45:27.698221572,Female,Asian,2020-10-14 17:10:01.498863771,2022-01-05 18:52:15.669159910,Voluntary,HR,Executive,L3,E-08681,"Ikorodu, Lagos",Part-Time,14,2
E-00254,1987-08-02 19:06:01.782841593,Female,Hispanic,2010-10-02 15:29:26.532250238,2024-03-08 13:59:14.139531876,Involuntary,Finance,Manager,L3,E-06684,"VI, Lagos",Full-Time,163,17
E-00255,1980-11-10 05:17:33.013730279,Male,White,2021-08-25 13:33:04.101174812,2022-09-15 07:18:38.018783197,Voluntary,Marketing,Analyst,L4,E-05103,Abuja,Contract,12,11
E-00256,1996-01-21 10:22:34.104817312,Non-Binary,Hispanic,2017-01-02 06:49:12.021897599,,,Sales,Manager,L1,E-07764,Port Harcourt,Full-Time,97,75
E-00257,1976-02-28 04:16:25.029291982,Male,Asian,2019-11-23 15:32:04.732917599,2024-09-27 15:57:41.022306296,Retirement,Sales,Manager,L2,E-01933,Abuja,Part-Time,59,3
E-00258,1979-04-23 23:02:16.152478140,Male,Hispanic,2021-09-02 03:49:27.483594686,2022-02-15 18:00:17.845764730,Retirement,Sales,Engineer,L4,E-09798,"Ikorodu, Lagos",Contract,5,4
E-00259,2000-11-11 19:17:46.939257983,Female,White,2016-10-17 00:26:44.883783335,,,Marketing,Analyst,L2,E-07187,Abuja,Contract,99,82
E-00260,2000-07-05 06:21:13.354106356,Male,Asian,2019-07-09 02:50:07.061886611,2023-05-07 03:17:23.198780111,Voluntary,Sales,Manager,L5,E-02410,Port Harcourt,Part-Time,46,32
E-00261,1983-01-22 18:13:32.452318079,Male,Asian,2018-09-01 00:27:28.037953284,,,Sales,Manager,L5,E-08278,Port Harcourt,Full-Time,77,37
E-00262,1975-03-27 19:54:11.725369214,Male,Hispanic,2012-12-21 18:10:35.001805540,2015-08-24 08:04:46.517982970,Voluntary,Sales,Engineer,L3,E-04445,Abuja,Full-Time,32,13
E-00263,1978-01-30 07:13:18.942647269,Male,Asian,2022-05-31 14:43:28.382590240,2023-09-28 03:13:11.175995703,Voluntary,HR,Executive,L4,E-00629,"VI, Lagos",Contract,16,3
E-00264,1999-09-22 00:25:49.445431723,Female,Black,2020-03-28 06:47:36.354406617,,,Finance,Analyst,L3,E-01106,Port Harcourt,Full-Time,57,50
E-00265,1998-06-16 15:17:07.060768465,Female,Hispanic,2011-04-29 08:43:59.806076263,2014-05-06 12:33:53.643856091,Voluntary,Sales,Analyst,L1,E-01773,"Ikorodu, Lagos",Full-Time,36,4
E-00266,1990-02-14 02:02:49.421073030,Male,Asian,2015-07-23 18:41:19.260603539,2023-06-27 18:21:22.840026508,Voluntary,Sales,Executive,L5,E-04558,Port Harcourt,Contract,96,84
E-00267,1987-12-08 15:19:20.868618993,Male,Other,2013-04-27 04:58:47.588793663,,,Finance,Manager,L1,E-04571,Port Harcourt,Part-Time,142,15
E-00268,1997-11-12 16:47:11.238802440,Female,Asian,2020-11-12 12:02:10.094132823,2023-09-25 20:45:16.344394044,Involuntary,Sales,Executive,L3,E-00290,"Ikorodu, Lagos",Full-Time,34,23
E-00269,1976-03-07 03:35:22.055427260,Male,Other,2010-06-28 09:18:03.215290654,,,Engineering,Analyst,L5,E-03833,Port Harcourt,Part-Time,176,70
E-00270,1976-06-02 19:24:10.281245722,Non-Binary,Other,2013-12-14 02:51:25.763345550,,,HR,Manager,L4,E-03110,Abuja,Contract,134,87
